,sp|P60015.1|OPSB_PANTR,sp|P03999.2|OPSB_HUMAN,sp|O13092.1|OPSB_SAIBB,sp|Q63652.2|OPSB_RAT,sp|P51491.1|OPSB_MOUSE,sp|P51490.1|OPSB_BOVIN,sp|O57605.1|OPSUV_MELUD,sp|P28684.1|OPSV_CHICK,sp|P51473.1|OPSV_XENLA,sp|P87368.1|OPSV_ORYLA,sp|Q9W6A9.2|OP1S1_DANRE,sp|Q90309.1|OPSUV_CARAU,sp|P32310.1|OPSB_CARAU,sp|P87365.1|OPSB_ORYLA,sp|Q8AYM7.1|OPSG3_DANRE,sp|Q9W6A6.2|OPSG4_DANRE,sp|Q8HY69.2|OPSD_SMICR,sp|P28682.1|OPSB_CHICK,sp|P56516.1|OPSD_RANTE,sp|P51476.1|OPSP_COLLI,sp|P51472.1|OPSB_PSAFA,sp|Q8AYM8.1|OPSG2_DANRE,sp|Q9W6A8.1|OP1S2_DANRE,sp|P35357.1|OPSB_GEKGE,sp|P51470.1|OPSD_AQUCT,sp|Q9W6A5.2|OPSG1_DANRE,sp|P41591.1|OPSD_ANOCA,sp|P31355.1|OPSD_LITPI,sp|Q90245.1|OPSD_AMBTI,sp|O93441.1|OPSD_GALML,sp|O93459.1|OPSD_SCYCA,sp|P28683.1|OPSG_CHICK,sp|P51489.1|OPSD_RAT,sp|O13227.1|OPSB_CONCO,sp|P32311.1|OPSG1_CARAU,sp|P49912.1|OPSD_RABIT,sp|Q28886.1|OPSD_MACFA,sp|O62795.1|OPSD_PAGGO,sp|P52202.1|OPSD_ALLMI,sp|O62794.1|OPSD_PHOVI,sp|Q769E8.1|OPSD_OTOCR,sp|P02699.1|OPSD_BOVIN,sp|Q68J47.1|OPSD_LOXAF,sp|Q95KU1.1|OPSD_FELCA,sp|O62791.1|OPSD_DELDE,sp|P32312.1|OPSG2_CARAU,sp|P15409.2|OPSD_MOUSE,sp|P22328.1|OPSD_CHICK,sp|Q6W3E1.1|OPSD_CALPD,sp|P51471.1|OPSB_ANOCA,sp|P28681.1|OPSD_CRIGR,sp|P56515.1|OPSD_RHIMB,sp|O62793.1|OPSD_MESBI,sp|P79863.1|OPSD_LEUER,sp|P56514.1|OPSD_BUFBU,sp|O62798.1|OPSD_TURTR,sp|Q90214.1|OPSD1_ANGAN,sp|P22671.1|OPSD_LETCA,sp|P08100.1|OPSD_HUMAN,sp|O62792.1|OPSD_GLOME,sp|P02700.2|OPSD_SHEEP,sp|O18766.1|OPSD_PIG,sp|Q9YGZ0.1|OPSD_SARPI,sp|P29403.1|OPSD_XENLA,sp|P79807.1|OPSD_MYRVI,sp|P79898.1|OPSD_SARDI,sp|P32308.1|OPSD_CANLF,sp|O42604.1|OPSD_ZEUFA,sp|P79914.1|OPSD_SARXA,sp|P79911.1|OPSD_SARTI,sp|O62796.1|OPSD_TRIMA,sp|P51474.1|OPSG3_PSAFA,sp|P79901.1|OPSD_SARMI,sp|P79798.1|OPSD_MYRBE,sp|P79902.1|OPSD_SARPU,sp|P79808.1|OPSD_NEOAR,sp|P79809.1|OPSD_NEOAU,sp|P79903.1|OPSD_SARSP,sp|P51488.1|OPSD_CYPCA,sp|P79812.1|OPSD_NEOSA,sp|Q9YGY9.1|OPSD_ZOSOP,sp|Q9YGZ2.1|OPSD_GOBNI,sp|P41590.1|OPSD_PSAFA,sp|P51475.1|OPSP_CHICK,sp|P32309.1|OPSD_CARAU,sp|Q9R024.1|OPSG_CAVPO,sp|P87369.1|OPSD_ORYLA,sp|P34989.1|OPSL_CALJA,sp|Q9YH05.1|OPSD_DIPAN,sp|Q9YGZ8.1|OPSD_CHELB,sp|Q9YGZ5.1|OPSD_SOLSO,sp|O35476.2|OPSG_RAT,sp|Q9DGG4.1|OPSD_TETNG,sp|Q9YGZ3.1|OPSD_SALPV,sp|P35359.2|OPSD_DANRE,sp|P79848.1|OPSD_POERE,sp|O35599.1|OPSG_MOUSE,sp|O35478.2|OPSG_SCICA,sp|Q9YGZ6.1|OPSD_CHEAU,sp|Q98980.1|OPSD_PETMA,sp|P04000.2|OPSR_HUMAN,sp|P04001.1|OPSG_HUMAN,sp|O18913.2|OPSR_FELCA,sp|O18912.2|OPSR_HORSE,sp|Q9BGI7.1|OPSR_BOVIN,sp|Q95170.1|OPSR_CAPHI,sp|O18914.2|OPSR_CANLF,sp|O18910.2|OPSG_RABIT,sp|P41592.1|OPSR_ANOCA,sp|P22329.1|OPSR_CHICK,sp|P87367.1|OPSR_ORYLA,sp|P32313.1|OPSR_CARAU,sp|O12948.1|OPSR_XENLA,sp|Q9W6A7.1|OPSR1_DANRE,sp|P22332.2|OPSR_PSAFA,sp|Q8AYN0.1|OPSR2_DANRE,sp|P35358.1|OPSG_GEKGE,sp|P22331.1|OPSG2_PSAFA,sp|P22330.1|OPSG1_PSAFA,sp|O18911.1|OPSG_ODOVI,sp|Q90215.1|OPSD2_ANGAN,sp|P79756.1|OPSD_GAMAF,sp|O42490.1|OPSP_PETMA
sp|Q9R024.1|OPSG_CAVPO,0.9879545,0.9877353,0.9897176,0.9880061,0.98988765,0.98992234,0.99130917,0.99251866,0.9857583,0.98233086,0.9818053,0.9820044,0.9817255,0.989797,0.9877846,0.9880147,0.9760167,0.99013937,0.9788916,0.97208726,0.98304456,0.9898604,0.98710996,0.98805785,0.9820967,0.9900199,0.98466253,0.9811592,0.982028,0.98498946,0.9791658,0.9868642,0.9795611,0.97924495,0.987847,0.9784831,0.98050016,0.9817599,0.9813893,0.9811459,0.97916067,0.97965604,0.97985244,0.97971183,0.9831454,0.98786354,0.97864485,0.9805969,0.9800147,0.9853351,0.979308,0.9822368,0.98517895,0.9814414,0.981877,0.9835559,0.9828521,0.98494804,0.9814904,0.98517835,0.98208916,0.981144,0.9861648,0.985757,0.9885334,0.984765,0.9803134,0.9886937,0.9874501,0.98681754,0.9786047,0.9852348,0.9844809,0.9900472,0.9857651,0.9872152,0.98637825,0.987211,0.985428,0.986895,0.98751795,0.9869028,0.9862037,0.980317,0.9856127,0.99999976,0.9854662,0.9981551,0.9861369,0.987937,0.986457,0.99748266,0.98816615,0.98732466,0.98698896,0.9872135,0.99720263,0.9976304,0.98709595,0.9841145,0.9978866,0.99861103,0.9969438,0.9973857,0.9977112,0.9978662,0.9981667,0.9984786,0.9944751,0.99675906,0.9948042,0.99074733,0.9907687,0.98888016,0.99252766,0.99097,0.9906341,0.99033827,0.9913688,0.9770739,0.98337364,0.98708415,0.9715247
sp|P87369.1|OPSD_ORYLA,0.9867739,0.9872204,0.9879459,0.9841889,0.98523337,0.9871754,0.99310946,0.987283,0.98869526,0.98548543,0.9886109,0.98775107,0.9848966,0.9863496,0.99558926,0.9947654,0.9936925,0.9767763,0.99222195,0.96038884,0.98239326,0.9927845,0.9859969,0.99402267,0.99479496,0.9928256,0.9956249,0.9937303,0.9956084,0.99653685,0.9948753,0.9952511,0.99464834,0.99649525,0.99432987,0.99445903,0.9950325,0.99526894,0.99580914,0.9950391,0.99485683,0.9949662,0.99484694,0.9948057,0.9952661,0.993022,0.9939588,0.9949284,0.9948797,0.99270415,0.99507177,0.99582523,0.9956423,0.9966208,0.99506724,0.99506396,0.9966053,0.9964562,0.9953433,0.9954413,0.9946934,0.99494964,0.9973746,0.9956497,0.998258,0.9971759,0.9952205,0.9978451,0.9980991,0.9968828,0.9949652,0.9943155,0.99701154,0.99752223,0.9975173,0.9976902,0.9969853,0.9971984,0.99776053,0.9981955,0.99904543,0.99923444,0.9986353,0.9674347,0.9974843,0.9854662,0.9999999,0.9870367,0.99849635,0.998664,0.9987503,0.9886629,0.99878025,0.99916255,0.9987274,0.99885416,0.9877167,0.98615575,0.9989388,0.99492043,0.9845629,0.9846734,0.98180896,0.98385805,0.9841621,0.9843756,0.98318857,0.98576605,0.9852506,0.98600584,0.9848584,0.98530555,0.98688954,0.9834952,0.98637915,0.9846989,0.9827868,0.98489964,0.98582226,0.96945155,0.9970976,0.99928963,0.9513121
sp|P34989.1|OPSL_CALJA,0.9911292,0.99093,0.99243295,0.990887,0.9923346,0.9922054,0.99380064,0.9925319,0.9891596,0.98574436,0.9864679,0.9874292,0.9860463,0.9914939,0.99069417,0.98953927,0.9806459,0.98780364,0.98364633,0.96913683,0.98597336,0.9922736,0.99053866,0.99043447,0.9860737,0.992362,0.98703647,0.9854457,0.98598707,0.9879825,0.98353326,0.98915994,0.9834612,0.98297,0.990741,0.9824562,0.9842372,0.98562044,0.98498785,0.9852618,0.9829111,0.9837899,0.984044,0.9838014,0.98670053,0.9894484,0.9825398,0.9845371,0.98382175,0.9883096,0.98290795,0.9859407,0.9882773,0.9847777,0.9857479,0.9870656,0.9853746,0.9872157,0.98507905,0.9884909,0.98574513,0.984894,0.98829716,0.9888283,0.98982924,0.9874175,0.9844769,0.9906534,0.9891747,0.9894674,0.9823612,0.9877734,0.9871931,0.99092746,0.9884654,0.98916155,0.98900867,0.9895779,0.9881863,0.9887682,0.9891493,0.988598,0.9875369,0.97666705,0.9880577,0.9981551,0.9870367,1.0000001,0.9880929,0.9884641,0.98825854,0.9981181,0.9898399,0.9886466,0.98848087,0.98901343,0.9983114,0.99798006,0.9878547,0.98688686,0.99817485,0.99840295,0.9967134,0.9970014,0.9977311,0.99773026,0.9972241,0.9975166,0.9947815,0.9966708,0.9958943,0.9932085,0.9935106,0.9912761,0.99413073,0.9928314,0.9923477,0.99355626,0.9938972,0.97998816,0.9862244,0.988443,0.9669898
sp|Q9YH05.1|OPSD_DIPAN,0.9886073,0.9888068,0.9890671,0.98715866,0.98674834,0.9884229,0.99328136,0.98593134,0.989202,0.9856085,0.98820543,0.9882154,0.98728055,0.98706377,0.9960092,0.9955588,0.9943032,0.9786044,0.9935604,0.9645201,0.9838501,0.9932054,0.9884713,0.99466515,0.9957995,0.99320716,0.99681216,0.9949446,0.9956747,0.99674207,0.99504817,0.9957513,0.99522537,0.9968481,0.9949006,0.99524105,0.99516016,0.9958606,0.99587077,0.99549425,0.9950714,0.9955865,0.99535537,0.99523425,0.9959792,0.9942723,0.9941585,0.99541277,0.9958504,0.99299896,0.994883,0.9959239,0.99610007,0.99620926,0.9950917,0.99593496,0.99689704,0.9960592,0.9958208,0.99607944,0.99545527,0.99563205,0.99795026,0.9963902,0.9987396,0.99850035,0.99573183,0.9983347,0.99878204,0.9983499,0.99525726,0.9940052,0.99866176,0.9977859,0.9983897,0.9986102,0.997885,0.9985224,0.9975492,0.9982687,0.9988093,0.99897826,0.9975877,0.9689951,0.9975313,0.9861369,0.99849635,0.9880929,1.0,0.99795777,0.9987235,0.9894236,0.99925864,0.99914426,0.9986976,0.99906087,0.98889804,0.9878968,0.99843794,0.99496865,0.9861133,0.9857861,0.9841838,0.9858264,0.98646975,0.9867356,0.9854661,0.9872361,0.9855062,0.9868832,0.98515916,0.985728,0.98713803,0.9845659,0.9865992,0.98486066,0.9822446,0.986127,0.9872751,0.97151434,0.99769557,0.9989199,0.9544201
sp|Q9YGZ8.1|OPSD_CHELB,0.98711014,0.9874054,0.9888152,0.9854077,0.9866257,0.9880515,0.9928939,0.9899584,0.98730123,0.9841754,0.98687774,0.9852429,0.9824947,0.9873376,0.9936986,0.9944751,0.9897538,0.98196554,0.98771894,0.9675712,0.9816418,0.991475,0.9845574,0.99172634,0.9913723,0.9919412,0.9943725,0.9900587,0.99228203,0.9941539,0.991277,0.99406517,0.991644,0.9940447,0.9928465,0.9911276,0.9917625,0.9924354,0.9929358,0.9919989,0.9914737,0.99218154,0.99172866,0.9919009,0.9928832,0.9924527,0.9908918,0.9916886,0.99229676,0.9905437,0.9920881,0.99267864,0.99383307,0.9939796,0.9914701,0.99284387,0.99484617,0.99430543,0.99227613,0.99347186,0.9924549,0.9927127,0.99725634,0.993402,0.998242,0.99586356,0.9921458,0.99741226,0.99797416,0.9958748,0.9919025,0.9925016,0.99553895,0.9982953,0.9963349,0.9971756,0.99636644,0.9965094,0.9960803,0.99722487,0.99913156,0.99899215,0.99776506,0.9741935,0.9963693,0.987937,0.998664,0.9884641,0.99795777,0.9999999,0.9975951,0.988842,0.9984698,0.99879503,0.9983012,0.99814314,0.9881585,0.9863705,0.99982643,0.9925629,0.9857242,0.9863149,0.98374116,0.98536193,0.98541677,0.9858937,0.9853715,0.9881102,0.98539954,0.9876034,0.98578954,0.98409617,0.98461735,0.98243654,0.98677933,0.98403555,0.98159397,0.982826,0.98380506,0.97201544,0.9953081,0.9987687,0.95498073
sp|Q9YGZ5.1|OPSD_SOLSO,0.9881228,0.98849213,0.98853135,0.9872954,0.98723036,0.9890949,0.99351215,0.98712945,0.9898045,0.98747337,0.98766786,0.98817635,0.9864098,0.9864628,0.99631536,0.994862,0.99330914,0.97841597,0.9942248,0.9601987,0.98366344,0.9942535,0.98742914,0.994761,0.99578875,0.9940702,0.99553305,0.99499184,0.9953613,0.9965276,0.9946573,0.9945314,0.99403936,0.99609536,0.9941883,0.9940327,0.9945665,0.9951095,0.995156,0.99459684,0.99463534,0.9944612,0.994814,0.9941113,0.99563664,0.9933278,0.9929912,0.99443966,0.99462986,0.9930851,0.9942073,0.99569565,0.9957159,0.9957445,0.9952089,0.99546665,0.9968018,0.9959457,0.9950946,0.9958856,0.99414265,0.9945756,0.99705577,0.99652934,0.9987946,0.99830055,0.99452585,0.99816597,0.9984703,0.997993,0.9940151,0.99314904,0.99827206,0.9980447,0.9980022,0.9985741,0.9976009,0.9980869,0.9973688,0.9987822,0.99843776,0.9985593,0.99827147,0.9663686,0.9974796,0.986457,0.9987503,0.98825854,0.9987235,0.9975951,1.0000002,0.9903763,0.9992255,0.99907196,0.9982851,0.99944866,0.9895747,0.9884549,0.9980746,0.9954522,0.9866971,0.9862776,0.984463,0.98577267,0.9867373,0.9869478,0.9856785,0.98731333,0.98642606,0.98741674,0.98579276,0.9868565,0.9887122,0.9850961,0.98660743,0.985818,0.98443615,0.9870454,0.98835087,0.9693498,0.99702525,0.9993311,0.95509046
sp|O35476.2|OPSG_RAT,0.9904769,0.9906056,0.9914191,0.9906839,0.99132824,0.9921716,0.9939303,0.9912724,0.99045867,0.9862588,0.98555183,0.98752165,0.9867742,0.9903117,0.99182785,0.98970425,0.98403513,0.98519623,0.9873046,0.96552616,0.9861786,0.99286354,0.99107915,0.9924758,0.9892744,0.99272037,0.988873,0.9887849,0.9887209,0.99030226,0.98615485,0.99054533,0.98577654,0.98561645,0.9909118,0.98526716,0.98680514,0.9878227,0.9875698,0.9874025,0.9858607,0.9859392,0.9866944,0.9860033,0.98911774,0.9897109,0.98504853,0.98678076,0.9860829,0.9904926,0.9854082,0.9887485,0.9902,0.9871173,0.9889986,0.98918754,0.9884707,0.9889797,0.9874933,0.99051726,0.9874427,0.98705924,0.9890436,0.99122655,0.99124914,0.9892525,0.9864601,0.9918033,0.9902456,0.9909116,0.98469293,0.98836625,0.9892238,0.99170256,0.98963344,0.990618,0.99012625,0.99094784,0.9900897,0.99047476,0.98980963,0.98954946,0.98978794,0.9725582,0.98986673,0.99748266,0.9886629,0.9981181,0.9894236,0.988842,0.9903763,0.9999999,0.9908288,0.98991066,0.9901329,0.99093455,0.99970704,0.9986819,0.9883452,0.9890373,0.99775684,0.99756694,0.9948733,0.99575377,0.9970859,0.9971725,0.9962137,0.9972113,0.99434334,0.9949298,0.9937276,0.99223775,0.994985,0.9905032,0.9919913,0.9911848,0.9924662,0.9940478,0.99461156,0.9747076,0.9885387,0.9902402,0.9674322
sp|Q9DGG4.1|OPSD_TETNG,0.9887369,0.98899096,0.9894666,0.9876866,0.9878792,0.98923004,0.99424994,0.98862016,0.98958683,0.9855778,0.9879122,0.9876773,0.98617536,0.9876125,0.9959547,0.9954013,0.9929824,0.9810513,0.99302995,0.9642962,0.9835521,0.9934927,0.98812795,0.9947322,0.9953549,0.99355847,0.9961486,0.99455756,0.9950269,0.9960431,0.9938435,0.9952277,0.994427,0.99584675,0.9947453,0.99420965,0.99461836,0.99533165,0.99468577,0.9948356,0.9945986,0.9949066,0.99457204,0.99440426,0.99564433,0.9938264,0.99332845,0.994313,0.99500686,0.9924593,0.9943378,0.9953271,0.9962595,0.9954087,0.99434924,0.9955982,0.9961688,0.9960551,0.99516606,0.9960172,0.9946903,0.99496007,0.99775726,0.9963582,0.99895525,0.99823916,0.99484104,0.99876297,0.9990062,0.99811226,0.99423504,0.99390805,0.99827486,0.998238,0.9982618,0.9985228,0.9976087,0.9982991,0.9977297,0.99847674,0.99903125,0.9990984,0.99787974,0.9696834,0.99785846,0.98816615,0.99878025,0.9898399,0.99925864,0.9984698,0.9992255,0.9908288,1.0,0.99935675,0.9987719,0.99914813,0.9902714,0.9893315,0.99889123,0.99478084,0.9878114,0.9876532,0.9863113,0.98744226,0.98808104,0.98825026,0.987195,0.98882186,0.9873663,0.988701,0.9875858,0.9877147,0.9886106,0.9861907,0.98856986,0.98708904,0.98455256,0.9875139,0.9886318,0.9733071,0.99704134,0.99905914,0.95607734
sp|Q9YGZ3.1|OPSD_SALPV,0.98805207,0.98842335,0.9888283,0.98657346,0.9868104,0.98835284,0.9930889,0.987478,0.9887423,0.9853869,0.98749524,0.9875665,0.9859411,0.98682165,0.99613845,0.9958263,0.9928452,0.97997236,0.99198234,0.9658311,0.98337483,0.9933962,0.9871615,0.9941435,0.994567,0.99324715,0.9963877,0.99359304,0.99477494,0.9961934,0.99405074,0.9952617,0.99447143,0.9963818,0.99452233,0.9942627,0.99449086,0.99491787,0.99498826,0.99452215,0.994439,0.9947355,0.994462,0.9945615,0.99529994,0.99419034,0.9934832,0.994232,0.9948282,0.992761,0.9945511,0.9950658,0.99586725,0.9957017,0.9941171,0.9952247,0.9967907,0.9960533,0.9950383,0.9956062,0.99474275,0.99499923,0.9981508,0.9957797,0.99890053,0.99771786,0.9946674,0.99832827,0.9986201,0.99771374,0.9943907,0.99401987,0.9976461,0.99819183,0.99769855,0.9983901,0.9976016,0.99802727,0.99730766,0.9983733,0.9992809,0.99942434,0.9983927,0.9714119,0.9971814,0.98732466,0.99916255,0.9886466,0.99914426,0.99879503,0.99907196,0.98991066,0.99935675,1.0000002,0.99877703,0.99921405,0.989009,0.9880611,0.9991701,0.99486244,0.98651147,0.9865521,0.98434305,0.98597383,0.9866468,0.98697877,0.9859928,0.98812485,0.98533475,0.9873985,0.9856792,0.98543024,0.9868766,0.9839025,0.98667157,0.9847916,0.9820577,0.98528767,0.98648345,0.9711726,0.9972655,0.9994378,0.9552083
sp|P35359.2|OPSD_DANRE,0.9882183,0.9885254,0.9888787,0.98705846,0.9868382,0.9886665,0.99365515,0.9877583,0.9896064,0.98442835,0.9867009,0.98648155,0.984501,0.98572284,0.9954875,0.9942037,0.99390745,0.9782213,0.9924158,0.9650438,0.9826534,0.9921248,0.986291,0.99370885,0.99514556,0.99249154,0.9963473,0.9942632,0.99552304,0.9962539,0.9945967,0.9958665,0.99466544,0.9971032,0.9933004,0.99456203,0.9947857,0.9953291,0.99560714,0.99494094,0.99464446,0.9953139,0.9951682,0.994856,0.99552846,0.9922558,0.99398845,0.994769,0.9949951,0.9928957,0.9946262,0.9956359,0.99620295,0.9962977,0.9947998,0.99540985,0.9975699,0.9950437,0.9950062,0.99587893,0.994816,0.9951127,0.9984238,0.9960693,0.99854046,0.99760264,0.99482137,0.99850845,0.9984375,0.99744445,0.9947663,0.992523,0.99755764,0.9977262,0.99762815,0.99791354,0.99741906,0.9977784,0.9984945,0.9979751,0.99911904,0.99909294,0.9988238,0.96955407,0.99881554,0.98698896,0.9987274,0.98848087,0.9986976,0.9983012,0.9982851,0.9901329,0.9987719,0.99877703,0.9999998,0.9990388,0.98947144,0.9878766,0.99844885,0.99400896,0.9860048,0.98594755,0.9835566,0.98498183,0.9858032,0.98619944,0.9850622,0.98793846,0.9853394,0.9867238,0.9856867,0.9853677,0.987937,0.98362285,0.98673713,0.98424184,0.9826956,0.9862354,0.9868146,0.9706851,0.9980258,0.9989922,0.95316666
sp|P79848.1|OPSD_POERE,0.9893233,0.9895931,0.9900751,0.988533,0.98839605,0.9902618,0.994296,0.9875917,0.99099267,0.987158,0.9875889,0.98795855,0.98683095,0.98710966,0.99616283,0.9942676,0.993447,0.9785651,0.9937253,0.9622053,0.98451746,0.99390626,0.98797774,0.99435025,0.9956464,0.9941303,0.9958874,0.9949215,0.99548125,0.9966076,0.99484676,0.9953804,0.9938997,0.99662745,0.9937639,0.9938934,0.99424237,0.9948901,0.9955836,0.9944445,0.99410486,0.994333,0.99466854,0.99409187,0.9954382,0.99273366,0.9929911,0.9948328,0.99430364,0.99383605,0.9939249,0.99587053,0.995757,0.9961675,0.99551356,0.9952744,0.9973582,0.99540037,0.9947165,0.9957526,0.9941234,0.9944869,0.9979602,0.9966718,0.9991533,0.99844766,0.9943008,0.9987949,0.9986928,0.99838036,0.9938744,0.99269116,0.99837554,0.9983776,0.99837285,0.99892735,0.99823016,0.9985733,0.99814546,0.99894154,0.9990159,0.9990778,0.99853826,0.9678603,0.99832153,0.9872135,0.99885416,0.98901343,0.99906087,0.99814314,0.99944866,0.99093455,0.99914813,0.99921405,0.9990388,1.0000006,0.9903132,0.9887143,0.9983984,0.99501413,0.9872588,0.9869337,0.9846529,0.9858868,0.9869608,0.9872289,0.9859178,0.98813236,0.9866654,0.98774904,0.9859407,0.98634964,0.9889841,0.98451424,0.9865359,0.9850005,0.9844563,0.9872658,0.98812306,0.9695809,0.99754506,0.9997401,0.95526636
sp|O35599.1|OPSG_MOUSE,0.9904705,0.9904545,0.99147207,0.9907843,0.9912674,0.9922057,0.993745,0.99075526,0.9902488,0.986294,0.9855293,0.9875603,0.98656905,0.99035686,0.9908403,0.98854744,0.9830531,0.98490626,0.98671776,0.9645137,0.9861028,0.9920489,0.99088573,0.99177784,0.9887289,0.9921737,0.98800147,0.98830336,0.98802906,0.98939383,0.9852403,0.9900311,0.98449856,0.9848556,0.9903711,0.9839924,0.9855986,0.9869705,0.98684955,0.9865875,0.98461574,0.98503155,0.9858742,0.9850972,0.98816144,0.98864347,0.98372865,0.9861663,0.98518777,0.9899142,0.9841305,0.9880489,0.98918873,0.98618853,0.9883309,0.9882022,0.9875637,0.98839265,0.98628336,0.9896066,0.9865292,0.9861516,0.9883632,0.99079716,0.99058264,0.98882335,0.98560643,0.99144566,0.98981464,0.9904281,0.98369277,0.9875103,0.9888071,0.9911465,0.9892283,0.9900914,0.9896474,0.9904487,0.98981035,0.9898595,0.98918647,0.988856,0.98875266,0.97134066,0.9895971,0.99720263,0.9877167,0.9983114,0.98889804,0.9881585,0.9895747,0.99970704,0.9902714,0.989009,0.98947144,0.9903132,1.0,0.9983897,0.98756677,0.9884699,0.997784,0.99753696,0.99500674,0.99559927,0.9970217,0.9970984,0.9958269,0.99693215,0.9944215,0.9951054,0.9937856,0.99232745,0.99475735,0.99097466,0.9922199,0.9912911,0.992499,0.9942061,0.9945067,0.9747633,0.98791575,0.9894662,0.96680135
sp|O35478.2|OPSG_SCICA,0.9883937,0.9882254,0.98924303,0.98861265,0.9892612,0.9898551,0.99237007,0.98890305,0.98776406,0.9842708,0.98412764,0.9854342,0.98517424,0.9880743,0.99008596,0.9882767,0.98110104,0.98485434,0.9858911,0.9646725,0.9842888,0.9916952,0.9899321,0.9912795,0.98747844,0.99135756,0.98663783,0.9871191,0.9863338,0.9878888,0.983975,0.9883506,0.9834197,0.98260856,0.9897168,0.9831637,0.98441494,0.9857877,0.9848865,0.98523724,0.9834908,0.98362666,0.9840559,0.9834131,0.9864884,0.9885476,0.98207116,0.9849178,0.9839457,0.98775613,0.9825453,0.9864258,0.9875765,0.9845346,0.98654974,0.98675704,0.98523307,0.98704857,0.9853797,0.9881171,0.98507214,0.9843557,0.98660743,0.9894266,0.9893291,0.98796576,0.98445463,0.9901952,0.9886311,0.98959196,0.98228395,0.986562,0.9878986,0.98980534,0.9880533,0.9888517,0.98803234,0.9894861,0.98809695,0.98888135,0.9876173,0.9871634,0.9870497,0.97207,0.98780274,0.9976304,0.98615575,0.99798006,0.9878968,0.9863705,0.9884549,0.9986819,0.9893315,0.9880611,0.9878766,0.9887143,0.9983897,1.0000007,0.98631936,0.98719907,0.99903226,0.9985977,0.9976227,0.99824023,0.99895275,0.9988619,0.99799085,0.99782586,0.99531794,0.9963765,0.9954234,0.9942263,0.9949252,0.9927233,0.9936314,0.9933084,0.9929899,0.995227,0.9959061,0.97424346,0.9863746,0.9879494,0.97032905
sp|Q9YGZ6.1|OPSD_CHEAU,0.98679817,0.9870794,0.9882574,0.9849427,0.98594105,0.9875009,0.9927405,0.9887704,0.98700196,0.9842582,0.98716813,0.9854963,0.98279583,0.986641,0.994068,0.99481475,0.99050933,0.980726,0.98893774,0.96616477,0.9813932,0.9916674,0.9847578,0.9922815,0.9923022,0.99205524,0.9948345,0.9910548,0.9929288,0.9944446,0.99190074,0.9942528,0.99236715,0.9945043,0.9932698,0.9920231,0.99247897,0.99322164,0.9934426,0.9927132,0.99238133,0.9929347,0.9924102,0.9925659,0.9933691,0.99281156,0.99144804,0.99254173,0.9930942,0.99060124,0.99274725,0.9932815,0.9941666,0.9944233,0.9920256,0.9933304,0.9950293,0.9948729,0.9930355,0.99387133,0.99300075,0.9932411,0.99737227,0.99404323,0.99841857,0.99650097,0.99290395,0.9976375,0.99831104,0.9964198,0.9926889,0.992931,0.99619764,0.9982549,0.99676573,0.997522,0.9965391,0.99698186,0.9964969,0.99766797,0.99923295,0.99911773,0.99795336,0.9726858,0.9966403,0.98709595,0.9989388,0.9878547,0.99843794,0.99982643,0.9980746,0.9883452,0.99889123,0.9991701,0.99844885,0.9983984,0.98756677,0.98631936,1.0000001,0.9931829,0.9854659,0.9858579,0.9836784,0.9853952,0.9853564,0.9857804,0.9850756,0.98757344,0.9851556,0.9873149,0.9857532,0.98458123,0.9845854,0.98315024,0.9869888,0.9844148,0.9813541,0.9831462,0.98425114,0.97140443,0.99572796,0.998996,0.9547966
sp|Q98980.1|OPSD_PETMA,0.9919234,0.99247825,0.99173594,0.9894501,0.9893163,0.991184,0.9944371,0.98369604,0.9924915,0.99036425,0.9882619,0.9907706,0.9924749,0.98961806,0.9968143,0.994524,0.99274194,0.97614443,0.99437034,0.9605479,0.9917022,0.99508023,0.9921049,0.9968228,0.99604905,0.9952105,0.9964797,0.99526024,0.9960539,0.99743384,0.99579895,0.9965786,0.9943943,0.9942421,0.996487,0.993978,0.9944729,0.9959067,0.99698097,0.9961091,0.9945743,0.99466497,0.9957149,0.99546134,0.99591947,0.99463403,0.99362886,0.9962567,0.994635,0.9969436,0.9949255,0.99658257,0.99508905,0.99685097,0.99626124,0.9955158,0.9952018,0.99831635,0.9951079,0.9958515,0.9957782,0.9952273,0.9939432,0.9977216,0.99502355,0.99576074,0.99520826,0.99486655,0.99531066,0.9964511,0.9951436,0.9949574,0.9946626,0.99486613,0.9959532,0.9959195,0.9962703,0.9963012,0.9944826,0.99619865,0.9946126,0.9947315,0.99472857,0.96647745,0.99312925,0.9841145,0.99492043,0.98688686,0.99496865,0.9925629,0.9954522,0.9890373,0.99478084,0.99486244,0.99400896,0.99501413,0.9884699,0.98719907,0.9931829,1.0000002,0.98570085,0.985489,0.9811503,0.98473036,0.98549217,0.98575497,0.98318774,0.9860021,0.9828509,0.9852172,0.9825492,0.98383176,0.98619235,0.9827027,0.9837004,0.9819025,0.9807859,0.98405975,0.98492503,0.9644072,0.9941081,0.99505544,0.9524098
